path,extension,bytes,width,height,alpha_min,alpha_max,sha256
02_enemies/night_light/design/night-light-source-attack-sheet.png,.png,1485713,1774,887,0,255,c72205ced75138cedd626ae3b02e20c752511fe66acfa707b9a6d1a5842d1f94
02_enemies/night_light/design/night-light-transparent.png,.png,161764,512,512,0,255,f5bddcdc3db7b09d95d72c28dc13c836a6a0fcfc7e1a6262fb61fa6684024a39
02_enemies/night_light/dissolve_8f/metadata.json,.json,264,,,,,9f319d1ffa907fbfceab6de851cfa4e26a7cc79f1ca3252f6e8ea4696a98847f
02_enemies/night_light/dissolve_8f/opaque_navy/frames/night-light-dissolve-8f-frame-01.png,.png,200491,512,512,255,255,864edf4c7b2d9a48623dfa3b6076f85ea5f3a80ce9921d34776f945bfb6ccba6
02_enemies/night_light/dissolve_8f/opaque_navy/frames/night-light-dissolve-8f-frame-02.png,.png,194409,512,512,255,255,386983aa3eff61bf7f47de3c98cc5d6f76bb72e4ff5a285bea3d3ebb927e7502
02_enemies/night_light/dissolve_8f/opaque_navy/frames/night-light-dissolve-8f-frame-03.png,.png,175543,512,512,255,255,512aa6df2545436e911bf5b0286eb04c2ca7d361c879aeb8ca0ffe04b4383e49
02_enemies/night_light/dissolve_8f/opaque_navy/frames/night-light-dissolve-8f-frame-04.png,.png,171230,512,512,255,255,36f5fe1c0347e7a9cf08ca6d734a7386bba986fc4f485af11438211e0d28acdb
02_enemies/night_light/dissolve_8f/opaque_navy/frames/night-light-dissolve-8f-frame-05.png,.png,122179,512,512,255,255,fd7b517a767b50d7345ec07e26fea870e3ac1efac8af8457adce93c34a7b16ba
02_enemies/night_light/dissolve_8f/opaque_navy/frames/night-light-dissolve-8f-frame-06.png,.png,75335,512,512,255,255,063481b6a57947083b4b0631b45606f10eaa7568a73f266fc8cd93a085bfb8f5
02_enemies/night_light/dissolve_8f/opaque_navy/frames/night-light-dissolve-8f-frame-07.png,.png,25040,512,512,255,255,c1918c3ed146077927e31be432bc83e93644d5d470962a39fb6d44ee9aea5053
02_enemies/night_light/dissolve_8f/opaque_navy/frames/night-light-dissolve-8f-frame-08.png,.png,1881,512,512,255,255,a091c0ba6751883dcbda4b12ead2b57d9335b7990c3a9b36e2f9ea035dfd4f1b
02_enemies/night_light/dissolve_8f/opaque_navy/night-light-dissolve-8f-sheet.png,.png,961156,2048,1024,255,255,e64c9ca8630b663c059aaccf9a05b476f2da5d748f40728577388951f165cda2
02_enemies/night_light/dissolve_8f/opaque_navy/night-light-dissolve-8f.gif,.gif,460837,512,512,255,255,7fef405b06d94ec2140101f4812cd18b82464f8b2881302076edbf4eac1e6544
02_enemies/night_light/dissolve_8f/source/night-light-dissolve-8f-imagegen-original-sheet.png,.png,1412079,1774,887,0,255,88919de7c63f6fe0a4f1b8d1d4de194c21363d54fb52372a46195d98f5f87883
02_enemies/night_light/dissolve_8f/transparent/frames/night-light-dissolve-8f-frame-01.png,.png,243530,512,512,0,255,0460ab65164cfb078f31c354547a24d5f38a7619211739ad0e7770f4c26bfd15
02_enemies/night_light/dissolve_8f/transparent/frames/night-light-dissolve-8f-frame-02.png,.png,236306,512,512,0,255,41ca9533c01046fa5a5cd268d0880f6e3eb8d1bd95d6fa01048e4904b406b288
02_enemies/night_light/dissolve_8f/transparent/frames/night-light-dissolve-8f-frame-03.png,.png,212588,512,512,0,255,db588443c6f52dc27457e1e627ce465e6314dfdaf71130b9c8b6e42d143fc881
02_enemies/night_light/dissolve_8f/transparent/frames/night-light-dissolve-8f-frame-04.png,.png,209654,512,512,0,255,b3639aa5d22fa570ec1e4046226aa10abe7d1f26d27dd84034139023b6105c28
