path,extension,bytes,width,height,alpha_min,alpha_max,sha256
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-03.png,.png,89064,512,512,255,255,f9658cf86ab231afb95f611a6f765f689cddef70ca1831e63ea76368de93e6b7
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-04.png,.png,78198,512,512,255,255,034b15f4b867150db34c77143fe26627aa52610c38577a44ec4bccf37e4c7b90
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-05.png,.png,95417,512,512,255,255,ebeb6d95b26217a5796f951d9fb47c47efb2e3bbb4df63778601da81525bd3cc
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-06.png,.png,85664,512,512,255,255,f12d0a9700b546f84554c79e2bba237478a93dec561f9863a68712ef53ae4316
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-07.png,.png,72154,512,512,255,255,48e892b6eeb86fe48a9fe7e80360e7c84d6541dff46c39d7e0b615035a113a07
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-08.png,.png,65850,512,512,255,255,76da6e3e01fbf63cc3c4ba6cf981cddaa961ec18dd770687c2bd8384cadabb96
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-09.png,.png,83331,512,512,255,255,4120cd7e992e19a6dc46f85a58f889403c3b5378b8009374e6f59801682a67b1
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-10.png,.png,83247,512,512,255,255,6a0c6d91a768077cdcbc4219dae0d6f993b4a318b5a15104c8ebcbbfe8e9dc22
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-11.png,.png,78951,512,512,255,255,10110f540cc514f82f110ba909630f3810b1fd0edcb4e46dc9b1a7cbb10a68e8
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-12.png,.png,79962,512,512,255,255,d835096008dce67b38d555bccb98a0989417ffeb33dac5879c3a0e3e39512f76
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-13.png,.png,103017,512,512,255,255,04e04fcad46c652ac516914a0315e3dc940ac381bb15df4bb4b6a3492d3b85ca
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-14.png,.png,110157,512,512,255,255,c510e1095ebcbb3065e70a4b956f19c3d0370d1ae13dc0bcb05467dbf081def0
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-15.png,.png,110808,512,512,255,255,64a124960db3fcdadecc29794890c1dadcecb797bbf3b405bc3194b6a4b6d49e
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-16.png,.png,111921,512,512,255,255,81610f82d5d59bad48b3071681adee710072d38cc141ac2d7cd31a6e4de498e4
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-17.png,.png,59515,512,512,255,255,f448a6259d4e6b2a2f059f9b8599298027881a874e395e7bc9d1ea9d6d645a5a
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-18.png,.png,64491,512,512,255,255,e981d46a63f158f12a9d7589752a4a4c243a14c756b792c8b49b1d599d54a4f7
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-19.png,.png,50984,512,512,255,255,2edde61154923d8abb58a8dc43d40a4d2099f7a5166c252629fa9d5151251205
03_boss/dissolve_20f/opaque_navy/frames/boss-dissolve-20f-frame-20.png,.png,42592,512,512,255,255,177fc90aa7d89091eec762fee34eb531b648bce697016a8b07bcbd7e702f0438
03_boss/dissolve_20f/source/boss-dissolve-custom-20f-transparent-200ms.gif,.gif,601145,384,384,255,255,d5fd60b30353520d797fbdd344155f0ee7da94e6ee39e91aa3f2da0f7bcffbaa
03_boss/dissolve_20f/source/boss-dissolve-custom-20f-transparent-sheet.png,.png,1931853,7680,384,0,255,2d2219f76bb8c68b10c494f6f868a553e1e1f45ee637975e7e62e8538287e42f
03_boss/dissolve_20f/source/late-frames-checker-preview.png,.png,334367,1920,384,255,255,dae72a0a8aa7a99c8bde5ce48c82b5984bcdb6606f7ebaf843222e6c5b99e2e6
03_boss/dissolve_20f/transparent/boss-dissolve-20f-sheet.png,.png,1915226,2560,2048,0,255,85f048b3ee1de975eb5de2159fd667ea5a427d03db3aa03403ec5ccdd2c04af4
03_boss/dissolve_20f/transparent/boss-dissolve-20f.gif,.gif,621974,512,512,255,255,c1c7e248571a5fe5a071c58a66a49dabb8fe2cf1767bb05398c4940e0031912a
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-01.png,.png,108862,512,512,0,255,d98c2af4316972b49647ec7be814360949aa7a0ca81c7c7da8c855dab1b88c31
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-02.png,.png,106661,512,512,0,255,d9f183f182393adceb1da045f77c7ba15ce588b840505d51b37f8e1b085b2eb7
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-03.png,.png,102097,512,512,0,255,aeeb2f9eb2ae0b8b68b95ac04a204c28031cd54443a2346bf3aaa1a16bc72c82
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-04.png,.png,88706,512,512,0,255,894c3564df8de16c7ed39234647182fce26e30993cae5fc5c209e6888d6180f6
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-05.png,.png,109158,512,512,0,255,7ad75ca23dfa63eb9f474b6283f7e93e334d0f48cdb171b60bfb8229dac7b20c
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-06.png,.png,94714,512,512,0,255,d3de874ddec963006ec40e6d877ad3da62c8049bcd2742cb2d61a49ce5293104
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-07.png,.png,77104,512,512,0,255,61ac96f05294d95bc75074922702741e231f9297c874f6d116aff88a845097d1
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-08.png,.png,70779,512,512,0,255,cba3ff1d2b3035c8d3a17a3adb3bdefead1e09ba2298af3a7bf35e5bc6187918
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-09.png,.png,91246,512,512,0,255,03180db896aec1b261dbffc3c8422ebf3873fc37fbe6bf17ec70998a830ad4f6
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-10.png,.png,92111,512,512,0,255,ee718e06140fbd59d98443e4005b36b7f71812242655ae6f1d20c6f1a9a9e552
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-11.png,.png,86000,512,512,0,255,0b261619f48ea53dcfd427f87c1738801d120cf663a6013ee7ec9d97879f87cd
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-12.png,.png,87605,512,512,0,255,c7ad9435cab19b9619275c3e121e9241105fcab2174c02ed6f0b8195091db459
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-13.png,.png,114098,512,512,0,255,2b609554ff63ab7af864b091db9b4828eba35dbc8246a222d207c90e03bcb825
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-14.png,.png,123054,512,512,0,255,ea09472b4674a2b51acb7793e6a67753caa6968e8b7eaadf4f45643d44dcf38f
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-15.png,.png,124355,512,512,0,255,cccbeb66f0f137b9a75c8c4908296121e50f60ee1d5aad815577d1dd1db9d655
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-16.png,.png,124132,512,512,0,255,1392e569313ca3e043494d15b2cb744836cc1cdc44181149d9f683bb68cac34f
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-17.png,.png,66265,512,512,0,255,3de31e46a2a978054265796edb7960313bc2b465700886d5ed93801bdd7c5c7f
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-18.png,.png,72985,512,512,0,255,90f97f07dbff6000bb64548bb401777b2eaaaaef346df41af433838e52608a12
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-19.png,.png,56457,512,512,0,255,5838fbcb662acfce83de27b84b9b845a7ca6af4583644b026a03cfb44f51065b
03_boss/dissolve_20f/transparent/frames/boss-dissolve-20f-frame-20.png,.png,46205,512,512,0,255,07a59e98bc4ad64bfbc05a9aa5a7f9623cd0e017758159b2c874133fbb8acbaf
04_backgrounds/background-01-existing-vortex.png,.png,746847,623,623,255,255,4dea39c060021ae7440154a58610d7be763e95d835e6d994f0ecc30db1f20edb
04_backgrounds/background-02-existing-calm.png,.png,552958,623,624,255,255,4a885a98f6575c4311c20aad21b3a24d7a901e8a2c1bb2046997d600639a4726
04_backgrounds/background-03-existing-diagonal.png,.png,642387,623,624,255,255,a65fef892d4ca57ce2448fefb77700645cc2b183b96f499eeec06abf6c7dcb08
04_backgrounds/background-04-memory-frames-far.png,.png,2374554,1672,941,255,255,b3b7b303b45ab4803441156791ef4ac70316d0d5e31a5449c5cd389c699b9534
04_backgrounds/background-05-fading-memory-texture.png,.png,2592321,1672,941,255,255,0a563cb024fc371004670772d0246bc5b94bc4980dec6dcd06d6070798174a42
05_supporting_assets/boss_concepts/final-boss-01.png,.png,312189,436,510,0,255,f86d058e1112b9749ad43035f8aafd45249d57ff366a1df1864701638426a40d
05_supporting_assets/boss_concepts/final-boss-02.png,.png,1323961,775,745,0,255,20b89fc50d6fa003458f66c92f37544212651f5d02962a8d4378761d31ebc154
05_supporting_assets/boss_concepts/final-boss-03.png,.png,397002,435,482,0,255,df6b6ca1e8a1a1c6fc122231bdb8ee2a1004f866fa21d9dbb5d4c650bbf45e34
05_supporting_assets/boss_concepts/final-boss-04.png,.png,331526,525,314,0,255,db8f5a21e8e972adca46fe3e4bdaaba7f9e9543e3c207c45a798735ff205712b
05_supporting_assets/boss_concepts/final-boss-05.png,.png,277871,460,289,0,255,8cba6e66ba3058d368f910f8e723ddd6633fac7f260c70d6505e400e7e028ca4
05_supporting_assets/boss_concepts/final-boss-06.png,.png,390357,581,297,0,255,07af7517611d8a14beb8ae51ef5cc8c79a995d896424b1bb6c00669d7ec97039
05_supporting_assets/memory_frames/final-memory-frames-01.png,.png,274142,347,434,0,255,28af7436a5aa9241759a42ad24c3e62e1921e00e02ef923e970f28dd34cb7a49
05_supporting_assets/memory_frames/final-memory-frames-02.png,.png,282299,358,430,0,255,d134615786afa149dde86fd7b1f7a66dee098e8db3cfdcc702c6f35e79e82eab
05_supporting_assets/memory_frames/final-memory-frames-03.png,.png,323875,405,422,0,255,7182d0f751a6263c660021b5ffe1a164304f40fb140b748b4654879a032cf827
05_supporting_assets/memory_frames/final-memory-frames-04.png,.png,325774,417,424,0,255,9ad8a38fc927ec881c1c7c47183d16bec7f5f1f195862ab4d727a738ba6b3c12
05_supporting_assets/memory_frames/final-memory-frames-05.png,.png,298530,356,420,0,255,d68db459f684e9041a162a141c1aea14dfe21088f7114669b982b002e6d6e748
05_supporting_assets/memory_frames/final-memory-frames-06.png,.png,269877,324,418,0,255,a6da090363f97bf96d4a2c6c67600adc1aa3896c3b06c195b77bdd5ee97ce503
05_supporting_assets/memory_frames/final-memory-frames-07.png,.png,337304,396,420,0,255,13bf6b5e703a8b4f413bbfe118e5a7463a593f220c222853017ce2e9983d9325
05_supporting_assets/memory_frames/final-memory-frames-08.png,.png,325771,396,412,0,255,1427c4a8ad873f823ebc797317c21dd3d7f587dae849edd61b623141333fd846
05_supporting_assets/player_concepts/player-concept-01.png,.png,473253,667,1430,0,255,cfac0d4963ad08bd9c6ea81e0be0d778f9e65733c095b1d53b7e33b368b75834
05_supporting_assets/player_concepts/player-concept-02.png,.png,1419592,641,1314,0,254,9afbcfa7a68317ccb6f001c9f55f2612dfd04e6a94149df594a3b0d7296b2aae
05_supporting_assets/scene_mockups_reference/scene-mockup-a.png,.png,2151349,1672,941,255,255,deeaac57c743a2bf3380df8a57b70c656b4f9d437608ca3e2d4e3a42d1d83ad2
05_supporting_assets/scene_mockups_reference/scene-mockup-b.png,.png,2179283,1672,941,255,255,bb65d6180c65f63eb9237e0f78b1dcdde0c6b5fa53af12cbbbd2beb937c888ea
99_source_archive/chapter2-game-assets-separated-v3/00_overview/asset-manifest.csv,.csv,53319,,,,,2f2622d71079ea9f1ff8fd99dc1da4a7929ee301face02a3359025d543f1e119
99_source_archive/chapter2-game-assets-separated-v3/00_overview/contact-sheet-page-01.png,.png,1206708,1500,1870,255,255,6c3581317ffde02e7ca6d68e1a153863c098379bb3f78c07df1d680037b07b3d
99_source_archive/chapter2-game-assets-separated-v3/00_overview/contact-sheet-page-02.png,.png,1554532,1500,1870,255,255,2ad84c6584588083c584e707e028e841612095bc9276a99294df0c3401a2f4c1
99_source_archive/chapter2-game-assets-separated-v3/00_overview/contact-sheet-page-03.png,.png,1321567,1500,1870,255,255,93b1a5662b38ac0abcd79c82f1d3e4b929d2358cbe63bb5722dc62fde13a8d36
99_source_archive/chapter2-game-assets-separated-v3/00_overview/contact-sheet-page-04.png,.png,1296400,1500,1870,255,255,1714290341ae4287a0b8b1e967640cee62a18c36efa815f9b856d6dfe89742e1
99_source_archive/chapter2-game-assets-separated-v3/00_overview/contact-sheet-page-05.png,.png,789697,1500,1650,255,255,077534ac01ba914042d388aca1d3be1cd162937d628f3a31644d9f03175ba03f
99_source_archive/chapter2-game-assets-separated-v3/00_overview/README.md,.md,633,,,,,0b9c8ab1bb49357b9f6a73eb92618bd91c20e61521f14b1e1719ad3e75001334
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-01.png,.png,212795,384,365,0,255,38edb9970b06f46be9daafbdd3bf0c6159af428627b5a71b0e5dc39f46290974
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-02.png,.png,188386,384,316,0,255,f66b9d1ee12addd0937f7bbba6c56e1fb6a6b840829a3e15068a4cb1463bba77
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-03.png,.png,188762,384,317,0,255,ca2bb6ec1971465a461652a62eaa926e31b33a4e52946bd7a6982e7d4d6d8339
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-04.png,.png,183576,384,321,0,255,6a51c78deb825b9faaf7d5ad6eec8e70416be4274bd826fdf61991aba4cd1ee7
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-05.png,.png,187633,384,318,0,255,8896322d3b144dd08445039c69a6bf5abb88d9ff8640b402c05d3bcde5a4bc6d
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-06.png,.png,185941,384,322,0,255,72bcd8773462cbba032fb5ff12f4cdfe1c127e8a4bc582fedc13e68b4cc10025
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-07.png,.png,182002,384,317,0,255,83807ab4e5324e96aa04199bf573f4fc1a379f0e9cac0a033a309e687a48f522
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-08.png,.png,178236,384,316,0,255,13b7f47be832ea6d74b6d5950565d0a1b375c2047436b2fec4dcb909a8edebc7
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-09.png,.png,181161,384,307,0,255,f4e50fca55ccefaa934dc79d8cf335b658761059ed7fa1d4da1adf43540de17b
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-10.png,.png,184098,384,313,0,255,a3d0bddbcba6bfd3baa0690ce46f052715a8f19b1dc241ac4154deecb561517f
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-11.png,.png,178272,384,307,0,255,937f813fcca289805abcdbb41f5f74cb0d817f5d2fe3b54b201e9e7c91ccc7d1
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-12.png,.png,190740,384,331,0,255,5c0e775b2b68bebff17be826458faa9e6d7d18fe5002684cb9fe595619694577
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-13.png,.png,186261,384,303,0,255,015959d89035871878b3d976aa983d9adcb2678b84e5f9e25102b02513b1a934
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-14.png,.png,224216,384,304,0,255,787052cba175244e964104747b835e0e23cbcae405be8677b9ae951f7018414d
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-15.png,.png,224335,384,304,0,255,d9bd5653fb7b2018d43ffddd67b17277996369fc51d9711d3888f20c46160815
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-16.png,.png,224713,384,304,0,255,0f76b3581d180ed90e9cf5eab3b6fc0d7d02bb087b148a72349d71d0f6e953e4
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-17.png,.png,136283,384,250,0,255,bbd53555e667281ffeae3ca76a273c7a20e3d4141d81cc2823f98e420d904455
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-18.png,.png,149692,384,277,0,255,922af55b34ca39cfbb0d4f2ebe56e78fae522d141654e70854ef365a27167f3b
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-19.png,.png,116185,384,228,0,255,9ec47459f86af616403536375fa372485a2bf99f6a62f2fe0731c007bc3189a1
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss/defeat_foreground_20f/frame-20.png,.png,76056,384,151,0,255,986ef3e2e5eeed0905b091566430e439985481c5202567d4adfe0910ca248e1e
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss_concepts/final-boss-01.png,.png,312189,436,510,0,255,f86d058e1112b9749ad43035f8aafd45249d57ff366a1df1864701638426a40d
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss_concepts/final-boss-02.png,.png,1323961,775,745,0,255,20b89fc50d6fa003458f66c92f37544212651f5d02962a8d4378761d31ebc154
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss_concepts/final-boss-03.png,.png,397002,435,482,0,255,df6b6ca1e8a1a1c6fc122231bdb8ee2a1004f866fa21d9dbb5d4c650bbf45e34
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss_concepts/final-boss-04.png,.png,331526,525,314,0,255,db8f5a21e8e972adca46fe3e4bdaaba7f9e9543e3c207c45a798735ff205712b
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss_concepts/final-boss-05.png,.png,277871,460,289,0,255,8cba6e66ba3058d368f910f8e723ddd6633fac7f260c70d6505e400e7e028ca4
99_source_archive/chapter2-game-assets-separated-v3/01_final/boss_concepts/final-boss-06.png,.png,390357,581,297,0,255,07af7517611d8a14beb8ae51ef5cc8c79a995d896424b1bb6c00669d7ec97039
99_source_archive/chapter2-game-assets-separated-v3/01_final/enemies/final-enemy-01.png,.png,933667,1123,1065,0,255,ab2ee1aef724ee0858f34ec57a4ed2141b6ff40790a4ffa62e0cb5bfc58326d6
99_source_archive/chapter2-game-assets-separated-v3/01_final/enemies/final-enemy-02.png,.png,195747,287,358,0,255,42fe4e336fd1ff6f1e27774eac6320218fc94af14be495643f88d639eaf7935b
99_source_archive/chapter2-game-assets-separated-v3/01_final/enemies/final-enemy-03.png,.png,281374,384,358,0,255,461de62486b91a80a1cd4ac680be9a5b4017904c9ee64c29b8d47609f4552b03
99_source_archive/chapter2-game-assets-separated-v3/01_final/enemies/final-enemy-04.png,.png,415935,546,415,0,255,65feea4b9550948af21758f267a6f441c5cb54bd73e8e9df9846b061bde85d15
99_source_archive/chapter2-game-assets-separated-v3/01_final/enemies/final-enemy-05.png,.png,87942,204,217,0,255,614caf8732069b62b432221163feb70f7a639b891478733e98eaf20ea31b4a7d
99_source_archive/chapter2-game-assets-separated-v3/01_final/enemies/final-enemy-06.png,.png,114360,280,204,0,255,033bc5a47ca3c3348d8be4ea06a560334be5e2dcb6c26691bbbf6e019705673d
99_source_archive/chapter2-game-assets-separated-v3/01_final/enemies/final-enemy-07.png,.png,102162,250,241,0,255,d8d33061aa444174782a5ebdd1c697e52d3b5f2e55ec969237b1d09952b90d85
99_source_archive/chapter2-game-assets-separated-v3/01_final/enemies/final-enemy-08.png,.png,91186,233,251,0,255,79bb1683dea3250991209764fc1703a96caac83ee504008e714434590ca71c88
99_source_archive/chapter2-game-assets-separated-v3/01_final/enemies/final-enemy-09.png,.png,42198,143,164,0,255,86da75e59e5434c9f21819447763c611effdb3bb8c49858b6fef14aab3a4e40f
99_source_archive/chapter2-game-assets-separated-v3/01_final/enemies/final-enemy-10.png,.png,68171,170,206,0,255,8164c4d420e1af7983e4462d7524bac77c5a89cb6945ab94d01fd7f30360d62f
99_source_archive/chapter2-game-assets-separated-v3/01_final/enemies/final-enemy-11.png,.png,146305,226,284,0,255,58ab1d7e04c9c5b3bfe4964e54857a77c0e9dc3fdada42232e6a863f03795f47
99_source_archive/chapter2-game-assets-separated-v3/01_final/memory_frames/final-memory-frames-01.png,.png,274142,347,434,0,255,28af7436a5aa9241759a42ad24c3e62e1921e00e02ef923e970f28dd34cb7a49
99_source_archive/chapter2-game-assets-separated-v3/01_final/memory_frames/final-memory-frames-02.png,.png,282299,358,430,0,255,d134615786afa149dde86fd7b1f7a66dee098e8db3cfdcc702c6f35e79e82eab
99_source_archive/chapter2-game-assets-separated-v3/01_final/memory_frames/final-memory-frames-03.png,.png,323875,405,422,0,255,7182d0f751a6263c660021b5ffe1a164304f40fb140b748b4654879a032cf827
99_source_archive/chapter2-game-assets-separated-v3/01_final/memory_frames/final-memory-frames-04.png,.png,325774,417,424,0,255,9ad8a38fc927ec881c1c7c47183d16bec7f5f1f195862ab4d727a738ba6b3c12
99_source_archive/chapter2-game-assets-separated-v3/01_final/memory_frames/final-memory-frames-05.png,.png,298530,356,420,0,255,d68db459f684e9041a162a141c1aea14dfe21088f7114669b982b002e6d6e748
99_source_archive/chapter2-game-assets-separated-v3/01_final/memory_frames/final-memory-frames-06.png,.png,269877,324,418,0,255,a6da090363f97bf96d4a2c6c67600adc1aa3896c3b06c195b77bdd5ee97ce503
99_source_archive/chapter2-game-assets-separated-v3/01_final/memory_frames/final-memory-frames-07.png,.png,337304,396,420,0,255,13bf6b5e703a8b4f413bbfe118e5a7463a593f220c222853017ce2e9983d9325
99_source_archive/chapter2-game-assets-separated-v3/01_final/memory_frames/final-memory-frames-08.png,.png,325771,396,412,0,255,1427c4a8ad873f823ebc797317c21dd3d7f587dae849edd61b623141333fd846
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/concept/player-concept-01.png,.png,473253,667,1430,0,255,cfac0d4963ad08bd9c6ea81e0be0d778f9e65733c095b1d53b7e33b368b75834
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/concept/player-concept-02.png,.png,1419592,641,1314,0,254,9afbcfa7a68317ccb6f001c9f55f2612dfd04e6a94149df594a3b0d7296b2aae
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/idle/idle-frame-01.png,.png,80007,237,486,0,255,0dc171866258bd193c4c748f5c5c6ba35e5158b738bfb09c513d24dbadd58f38
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/idle/idle-frame-02.png,.png,80253,235,486,0,255,660ea10c42f16a3c147bb5868d3647d4d5139baf91b337c2920a2b6842f810b7
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/idle/idle-frame-03.png,.png,79156,231,486,0,255,a50a46fe1d0b32f0d4fc9914126286ff0b17af010e57148501408f61dc7a6b9e
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/idle/idle-frame-04.png,.png,81094,239,486,0,255,4c05d16a4d515dfaf08fa9fca6212dad82659e8bf4d8a21c2dac52555ad14727
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/idle/idle-frame-05.png,.png,81719,241,486,0,255,724de314ac2a78df1b6662ed756e523586b88d5c12adf368330c13827bcc2828
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/idle/idle-frame-06.png,.png,81117,238,486,0,255,dc3509277c86ff8afce8bc4b82621a87f203cc5a38e46c8140867d2f212b67ea
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/jump/jump-frame-01.png,.png,88271,358,399,0,255,34226c15a52bf0de26bc3a56c740c24cf7d26a424cf9523b3ca70872945116fe
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/jump/jump-frame-02.png,.png,92049,342,446,0,255,0c1f54372025c738e84eca8ddc688557e4e1b50098530f29c51de46f3d0fb075
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/jump/jump-frame-03.png,.png,87693,322,431,0,255,c911c2ba25e018eb9b0a3472080771f156a841de5fb87e08b6781449c7af6bd1
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/jump/jump-frame-04.png,.png,82675,335,402,0,255,d4730585618e37d74e02f6c0689c35238a2152e0773a1263e3873b0cef12b64e
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/jump/jump-frame-05.png,.png,88424,321,456,0,255,6dd42939f75f3c7a98e2b81c9376329522168e4f45272f7bd5282c9d0c73a827
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/jump/jump-frame-06.png,.png,86194,357,379,0,255,74422dfb4f9f2fe584e63c8a7f2c23f2a034dedfd378c4c985e3f19eeb25a295
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/walk/walk-frame-01.png,.png,83383,263,487,0,255,84541c3901678afe66172a08b457bff921a026c7233923e10bc9ce4ff684c5f3
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/walk/walk-frame-02.png,.png,83447,244,487,0,255,59822040adf0a3324636232a0b030f28a5279ade1aa2de7dce68654a5a90e6f5
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/walk/walk-frame-03.png,.png,76280,229,487,0,255,5dbdeb2c87e56a819deb4364fef9d4f8e7e6747d133f15970b3c5f5481083de8
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/walk/walk-frame-04.png,.png,80628,248,487,0,255,80d13da09a7c686b43c04dcbb495e6dd569f3e7ad467cb6274eab34b759cc45e
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/walk/walk-frame-05.png,.png,85699,287,484,0,255,6dfbd8f09e1b320988ad9b8d72cff1595ccabb7803dd53e4e9ded6d7538a307c
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/walk/walk-frame-06.png,.png,84674,254,485,0,255,81e2c80546b464d002e5d3bcdb7a77ca85805721b277335a4fad73aa0fb49bd3
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/walk/walk-frame-07.png,.png,75040,229,485,0,255,18aa9dd59c91c91ad3b6ce65cfd1f6a6e9e1030ceaec119ea00ff66dd8e46de6
99_source_archive/chapter2-game-assets-separated-v3/01_final/player/walk/walk-frame-08.png,.png,79493,248,485,0,255,fcb5dc78a797464b4ac9c3dc30581aa55de7df8ac8adf7c3dbac74add63660aa
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-2dcd6513-01.png,.png,1936929,1254,850,0,255,634b82de1a0d81e25de78943ae8fa1a42bfe52a78e47175d3c4d3f5ac3b4099d
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-62f2a2ba-01.png,.png,221594,322,306,0,255,849c4503f4385628568061c6bd54dc6719b35b42573b38d542dedfa2005d6641
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-62f2a2ba-02.png,.png,406365,636,283,0,255,4dadbf54174a850cd41272d531df90ff9d8c2aa0130fa047e26799e352c6fc71
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-62f2a2ba-03.png,.png,194306,308,283,0,255,248ed69cfa4cc0bcf6252ddb53611c437a8a9118360dc7f59b6c86b49240b297
